Taxonomy,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,MI14,MI15,MI16,MI17,MI18,MI19,MI20,MI21,MI22,MI23,MI24,MI25,MI26,MI27,MI28,MI29,MI31,MI32,MI33,MI34,MI35,MI36,MI37,MI38
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Glomerellales|f__Glomerellaceae|g__Colletotrichum,0.00261061,0.023738798,0.004174992,0.003246102,0.002625637,0.001878967,0.005306871,0.00155367,0.006546034,0.002154421,0.007385195,0.009011432,0.005567898,0.003260599,0.003357314,0.006664045,0.003982974,0.003271245,0.007139138,0.002173108,0.003663389,0.002837639,0.000968743,0.003071321,0.00018027,0.000999295,0.002439482,0.007495344,0.002916747,0.002261463,0.001069727,0.002017557,0.001726195,0.002019258,0.001749444,0.003477658,0.002838594,0.004221633,0.008773658,0.003030107,0.001603067,0.003585431,0.006299127,0.004531084,0.002112937,0.003513295,0.001421191,0.005261563,0.004609249,0.003715792,0.003044749,0.002790973,0.005969356,0.002454963,0.002286794,0.002240309,0.007904733,0.002569046,0.004042209,0.001619291,0.001741015,0.000309426,0.002625872,0.003958286,0.001229957,0.005798785,0.001878435,0.00239033,0.008946071,0.009160472,0.004655182,0.004855519,0.006367996,0.002692631,0.001977557,0.001877327,0.002447477,0.002760084,0.005599066,0.003001627,0.002545505,0.001662156,0.003309106,0.004385628
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Glomerellales|f__Glomerellaceae|g__Colletotrichum|s__Colletotrichum_higginsianum,0.00261061,0.023738798,0.004174992,0.003246102,0.002625637,0.001878967,0.005306871,0.00155367,0.006546034,0.002154421,0.007385195,0.009011432,0.005567898,0.003260599,0.003357314,0.006664045,0.003982974,0.003271245,0.007139138,0.002173108,0.003663389,0.002837639,0.000968743,0.003071321,0.00018027,0.000999295,0.002439482,0.007495344,0.002916747,0.002261463,0.001069727,0.002017557,0.001726195,0.002019258,0.001749444,0.003477658,0.002838594,0.004221633,0.008773658,0.003030107,0.001603067,0.003585431,0.006299127,0.004531084,0.002112937,0.003513295,0.001421191,0.005261563,0.004609249,0.003715792,0.003044749,0.002790973,0.005969356,0.002454963,0.002286794,0.002240309,0.007904733,0.002569046,0.004042209,0.001619291,0.001741015,0.000309426,0.002625872,0.003958286,0.001229957,0.005798785,0.001878435,0.00239033,0.008946071,0.009160472,0.004655182,0.004855519,0.006367996,0.002692631,0.001977557,0.001877327,0.002447477,0.002760084,0.005599066,0.003001627,0.002545505,0.001662156,0.003309106,0.004385628
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales,0.005769248,0.014381137,0.007032095,0.004522301,0.003816332,0.013310194,0.015353144,0.002555867,0.022075873,0.007537827,0.006583344,0.01445801,0.005704212,0.009258593,0.005487274,0.006193697,0.005066425,0.006123807,0.008559077,0.004229959,0.008962029,0.002848428,0.003845467,0.005347894,0.003769774,0.002591456,0.005050758,0.01479775,0.008600781,0.004857007,0.005014957,0.005290834,0.003573689,0.005026764,0.006109868,0.002152602,0.006285107,0.006248804,0.004739733,0.005505009,0.004995363,0.004204414,0.00589127,0.007511507,0,0.004553904,0.00431292,0.005627659,0.004859933,0.006229018,0.003057296,0.005033362,0.009343483,0.002154912,0.00496283,0.004307668,0.006304258,0.005693968,0.005821185,0.004316752,0.003365519,0.000180499,0.005212018,0.003033846,0.004316643,0.006166882,0.001845147,0.005107687,0.009323388,0.011905985,0.006649161,0.007495243,0.009777324,0.008795606,0.003402562,0.003569424,0.004326347,0.003224564,0.007526805,0.006676605,0.003911579,0.004701956,0.005671617,0.007015998
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Clavicipitaceae,0.002142294,0.005446451,0.003053277,0.002478264,0.001724982,0.005657213,0.010881712,0.001081736,0.010306907,0.004674088,0.003181865,0.011642869,0.002610935,0.003695903,0.00216339,0.003944407,0.002672513,0.002967585,0.00458522,0.001377196,0.005569413,0.002109347,0.000875311,0.002045838,0.001230081,0.00098438,0.001369448,0.004984228,0.00346024,0.002197217,0.001678195,0.002248736,0.001222332,0.002047765,0.00339779,0.000921136,0.003142554,0.00324741,0.002828384,0.003966429,0.003444008,0.001323612,0.00231119,0.002055283,0,0.001917694,0.001233673,0.002490303,0.001671229,0.00251773,0.001551651,0.001825945,0.003681758,0.001340488,0.002328498,0.001468066,0.002216042,0.001897989,0.002898822,0.002013942,0.001774304,0,0.002725186,0.001147147,0.001253545,0.00289435,0.000984395,0.002457758,0.00393546,0.006674112,0.003962294,0.002451797,0.004993162,0.005149235,0.001076024,0.001431774,0.001389376,0.00108081,0.003385299,0.003466334,0.002219871,0.000876001,0.001853418,0.003083016
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Clavicipitaceae|g__Pochonia,0.001165807,0.004819822,0.001307829,0.001419177,0.001190696,0.001985611,0.009357957,0.000355276,0.008367565,0.000751665,0.001767135,0.010764068,0.001258282,0.002431846,0.000324747,0.001909335,0.00152715,0.002305055,0.002687037,0.000742255,0.003976635,0.000998029,0.00052617,0.001194688,0,0.000570493,0.000471208,0.004762057,0.002196619,0.000828775,0.000981401,0.001014033,0.000443212,0.001368344,0.001881312,0,0.001333502,0.00138753,0.001875286,0.003166556,0.001256598,0.000817525,0.001007055,0.000930397,0,0.001357747,0.000414514,0.001392016,0.000698574,0.00086927,0.000146382,0.000828883,0.002094511,0.000303948,0.000625567,0.000442431,0.001608966,0.000530836,0.001251,0.000553325,0.000139814,0,0.002037931,0.000592482,0.000336975,0.001114375,0.000765641,0.000799024,0.002105674,0.005907922,0.002792083,0.001455345,0.004581692,0.004195494,0.000124636,0.001006247,0.000440051,0.000424285,0.00111276,0.00221447,0.000683037,0,0.000290342,0.001911168
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Clavicipitaceae|g__Pochonia|s__Pochonia_chlamydosporia,0.001165807,0.004819822,0.001307829,0.001419177,0.001190696,0.001985611,0.009357957,0.000355276,0.008367565,0.000751665,0.001767135,0.010764068,0.001258282,0.002431846,0.000324747,0.001909335,0.00152715,0.002305055,0.002687037,0.000742255,0.003976635,0.000998029,0.00052617,0.001194688,0,0.000570493,0.000471208,0.004762057,0.002196619,0.000828775,0.000981401,0.001014033,0.000443212,0.001368344,0.001881312,0,0.001333502,0.00138753,0.001875286,0.003166556,0.001256598,0.000817525,0.001007055,0.000930397,0,0.001357747,0.000414514,0.001392016,0.000698574,0.00086927,0.000146382,0.000828883,0.002094511,0.000303948,0.000625567,0.000442431,0.001608966,0.000530836,0.001251,0.000553325,0.000139814,0,0.002037931,0.000592482,0.000336975,0.001114375,0.000765641,0.000799024,0.002105674,0.005907922,0.002792083,0.001455345,0.004581692,0.004195494,0.000124636,0.001006247,0.000440051,0.000424285,0.00111276,0.00221447,0.000683037,0,0.000290342,0.001911168
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Clavicipitaceae|g__Ustilaginoidea,0.000976488,0.000626629,0.001745448,0.001059087,0.000534287,0.003671603,0.001523755,0.00072646,0.001939342,0.003922422,0.00141473,0.000878801,0.001352653,0.001264058,0.001838643,0.002035072,0.001145363,0.000662531,0.001898182,0.000634941,0.001592778,0.001111319,0.000349141,0.000851151,0.001230081,0.000413887,0.00089824,0.000222171,0.001263622,0.001368442,0.000696794,0.001234703,0.00077912,0.000679421,0.001516478,0.000921136,0.001809052,0.00185988,0.000953099,0.000799873,0.002187411,0.000506087,0.001304136,0.001124886,0,0.000559947,0.000819159,0.001098287,0.000972655,0.00164846,0.001405269,0.000997062,0.001587247,0.00103654,0.001702932,0.001025635,0.000607077,0.001367153,0.001647822,0.001460616,0.001634491,0,0.000687255,0.000554664,0.000916571,0.001779975,0.000218755,0.001658734,0.001829786,0.00076619,0.001170211,0.000996452,0.000411471,0.00095374,0.000951388,0.000425527,0.000949324,0.000656525,0.002272539,0.001251863,0.001536834,0.000876001,0.001563075,0.001171848
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Clavicipitaceae|g__Ustilaginoidea|s__Ustilaginoidea_virens,0.000976488,0.000626629,0.001745448,0.001059087,0.000534287,0.003671603,0.001523755,0.00072646,0.001939342,0.003922422,0.00141473,0.000878801,0.001352653,0.001264058,0.001838643,0.002035072,0.001145363,0.000662531,0.001898182,0.000634941,0.001592778,0.001111319,0.000349141,0.000851151,0.001230081,0.000413887,0.00089824,0.000222171,0.001263622,0.001368442,0.000696794,0.001234703,0.00077912,0.000679421,0.001516478,0.000921136,0.001809052,0.00185988,0.000953099,0.000799873,0.002187411,0.000506087,0.001304136,0.001124886,0,0.000559947,0.000819159,0.001098287,0.000972655,0.00164846,0.001405269,0.000997062,0.001587247,0.00103654,0.001702932,0.001025635,0.000607077,0.001367153,0.001647822,0.001460616,0.001634491,0,0.000687255,0.000554664,0.000916571,0.001779975,0.000218755,0.001658734,0.001829786,0.00076619,0.001170211,0.000996452,0.000411471,0.00095374,0.000951388,0.000425527,0.000949324,0.000656525,0.002272539,0.001251863,0.001536834,0.000876001,0.001563075,0.001171848
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae,0.002590681,0.004402069,0.002670989,0.001355631,0.000951539,0.002295386,0.0006673,0.000360579,0.008666623,0.001355115,0.001935677,0.00110719,0.001342168,0.002582528,0.002411726,0.001285309,0.001248549,0.001904776,0.001587571,0.001976366,0.001205202,0,0.002645603,0.002527815,0.002295798,0.001032854,0.002390398,0.007726285,0.003378716,0.00119819,0.002949109,0.001628757,0.001199005,0.002038262,0.001406588,0.001231465,0.001514897,0.00169751,0,0.000489334,0.000982525,0.002203425,0.002885211,0.004615188,0,0.001803723,0.002432803,0.001306877,0.002433309,0.002531242,0.001074863,0.001765881,0.003881391,0.000487096,0.001258084,0.00210758,0.001536796,0.002128352,0.001187105,0.001696593,0.000342877,0.000180499,0.001763823,0.000953854,0.002217292,0.001507684,0.000432753,0.000697882,0.002799451,0.004503242,0.001452499,0.004033883,0.003428921,0.002740799,0.001146651,0.001306619,0.0022942,0.00102275,0.00164955,0.002740822,0.00065921,0.003500262,0.002004555,0.002544871
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium,0.002590681,0.004402069,0.002670989,0.001355631,0.000951539,0.002295386,0.0006673,0.000360579,0.008666623,0.001355115,0.001935677,0.00110719,0.001342168,0.002582528,0.002411726,0.001285309,0.001248549,0.001904776,0.001587571,0.001976366,0.001205202,0,0.002645603,0.002527815,0.002295798,0.001032854,0.002390398,0.007726285,0.003378716,0.00119819,0.002949109,0.001628757,0.001199005,0.002038262,0.001406588,0.001231465,0.001514897,0.00169751,0,0.000489334,0.000982525,0.002203425,0.002885211,0.004615188,0,0.001803723,0.002432803,0.001306877,0.002433309,0.002531242,0.001074863,0.001765881,0.003881391,0.000487096,0.001258084,0.00210758,0.001536796,0.002128352,0.001187105,0.001696593,0.000342877,0.000180499,0.001763823,0.000953854,0.002217292,0.001507684,0.000432753,0.000697882,0.002799451,0.004503242,0.001452499,0.004033883,0.003428921,0.002740799,0.001146651,0.001306619,0.0022942,0.00102275,0.00164955,0.002740822,0.00065921,0.003500262,0.002004555,0.002544871
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium|s__Fusarium_fujikuroi,0.000398566,0.001086157,0.000518101,0.000391862,0,0,0,0,0.003987432,0.000460527,0.00087846,0,0.000131071,0,0.000921709,0.000144364,0.000273442,0.000386476,0.001035372,0.001099968,0,0,0.002193195,0.000184587,9.01E-05,0,0.000211062,0.000429725,0.001793528,0.000716344,0.001192402,0.000210162,0.000186616,0.00087422,0,0,0,0,0,0.000489334,0.000584344,0.000704629,0.000216517,0.000183977,0,0.000758158,0.0002418,0.000191562,0.001032819,0.00084675,0.000133835,0.000428456,0.001423613,0.0001208,0,0.000341878,0.000904247,0.000410647,0.000403548,0.000252251,0,0.000180499,0.000190684,0,0.000161748,0.000206739,7.61E-05,0,0.000478747,0.002493872,0,0,0.000274314,0.000149323,0.000112172,0.00014518,0.000108777,0.000446616,0.000160645,0.000165967,0.000254153,0.000175949,0.000282388,0.000794644
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium|s__Fusarium_graminearum,0.000149462,0,0.000231385,0,0,0,0,0,0,0.000132335,0.000148112,0,0,0.001690991,0.000105065,0,0,0,0,0,0,0,0,0.000364046,0.001314914,0,0,0,0,0,0,0,0.000153958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370102,0,0.000137041,0.000171152,8.36E-05,0,0.000310904,0.00026498,0.000121638,0,0,0.000155245,0.000117702,0,0,0,0.00013904,0.00010505,0,0,0,0,0,0,0,0.000201039,0,0.000274562,0.000108018,0,0.000415329,0,0.000180236,0,0,0.001433797,0.000254547,0.000105617
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium|s__Fusarium_musae,0.000827025,0.001033938,0.00044768,0.00024359,0,0,0,0,0.004679191,0,0.000204293,0,0.00049807,0,0.000210131,0,0.000123823,0.00106741,0,0,0.0005734,0,0,0.000933189,0.000206781,0,0.000377948,0.003411492,0,0,0,0,0,0,0,0,0.000563797,0.000698685,0,0,0,0,0,0.0010145,0,0.000376601,0.000463861,9.79E-05,0.000240657,0.000198176,0.00040987,0.000124132,0.000680716,0,0.000385766,0.000116641,0,0,0,0.000488228,0,0,0.000250272,0,0.000582966,0.000141188,0,0,0.000202859,0,0.000741647,0,0.002596183,0,0.000120481,0.000565701,0,0,0.000340881,0.00154112,0,0.000980822,0.000290342,0.000900261
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium|s__Fusarium_oxysporum,0.000214229,0.000563966,0.000392349,0,0,0,0,0,0,0,0.000112361,0,0,0.000443676,0.000181476,0.000442407,0,0,0,0,0,0,0,0,0.000249197,0.0003766,0.000220879,0,0.000163048,0,0.00063791,0.0003888,0.000471204,0.000456115,0.00025934,0,0,0.000546155,0,0,0.000398181,0.000284187,0,0.000862062,0,0.000222988,0.000375037,0.000161763,0.000100274,0.000171152,9.20E-05,0.000312333,0.000242178,0,0.000118163,0.000313724,0,0.000280442,0.000131153,0.000150537,0,0,0,8.40E-05,0.000245991,0.00047903,0.000218755,0,0,0.001194354,0,0.003526916,0,0.000467236,0,0.000190236,0.000173054,0.000276902,0.000152809,0,0.000190615,0,0,0.000140823
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium|s__Fusarium_poae,0.000274014,0.000349868,0.000281686,0,0,0,0,0,0,0.000169389,0,0,0.0001468,0.000284622,0,0,0,0,0,0,0,0,0.000452408,0,0,0,0.000147252,0.000254327,0.000366858,0,0.000834191,0,9.80E-05,0,0,0,0,0,0,0,0,0.000451585,0.000498492,0,0,0,0,0,0.000160438,0,0.000112923,0,0.000117816,0,0.000156392,0.000140773,0.000632548,0.000135213,0.000117702,0.000122057,0,0,0,8.82E-05,0,0,0,0,0.000628862,0.000469479,0,0,0,0,0.000112172,0,0.000321386,0,0,0,0,0,0,0
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Nectriaceae|g__Fusarium|s__Fusarium_venenatum,0.000727384,0.000318536,0.000799788,0.000471294,0.000951539,0.001680913,0.0006673,0.000360579,0,0.000592863,0.00059245,0.000292934,0.000566227,0.000163239,0.000993345,0.000698537,0.000469496,0.000450889,0.000552198,0.000876397,0.000631802,0,0,0.001045993,0.000227989,0.000335584,0.001433257,0.00363074,0.001055283,0.000481846,0.000284606,0.000877427,0.000289254,0.000707928,0.000975821,0.001231465,0.0009511,0.000452669,0,0,0,0.000763023,0.000730115,0.002554648,0,0.000445975,0.000606967,0.000655567,0.00076208,0.001031414,0.000242576,0.000776828,0.001106164,0,0.000476126,0.001194563,0,0.001146806,0.000417,0.00068352,0.000342877,0,0.001183827,0.000676522,0.001226587,0.000680727,0.00013791,0.000697882,0.001488983,0.000345536,0.000710852,0.000305928,0.000558424,0.001849678,0.000527626,0.000405503,0.000885047,0.000299232,0.000814979,0.001033736,0.000214442,0.000909694,0.001177278,0.000603527
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Ophiocordycipitaceae,0.001036272,0.004532617,0.001307829,0.000688407,0.001139811,0.005357594,0.003804133,0.001113552,0.003102343,0.001508624,0.001465803,0.001707952,0.001751109,0.002980162,0.000912158,0.000963981,0.001145363,0.001251447,0.002386286,0.000876397,0.002187415,0.000739081,0.000324553,0.00077424,0.000243895,0.000574222,0.001290913,0.002087237,0.001761824,0.001461599,0.000387653,0.001413341,0.001152352,0.000940736,0.00130549,0,0.001627657,0.001303884,0.001911349,0.001049245,0.00056883,0.000677378,0.000694868,0.000841036,0,0.000832487,0.000646445,0.001830479,0.000755395,0.001180045,0.000430782,0.001441536,0.001780334,0.000327328,0.001376247,0.000732022,0.00255142,0.001667627,0.001735258,0.000606217,0.001248338,0,0.000723009,0.000932844,0.000845806,0.001764848,0.000427998,0.001952047,0.002588478,0.000728631,0.001234368,0.001009563,0.00135524,0.000905572,0.001179887,0.00083103,0.000642772,0.001121005,0.002491956,0.000469449,0.001032498,0.000325693,0.001813645,0.001388111
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Ophiocordycipitaceae|g__Drechmeria,0.001036272,0.004532617,0.001307829,0.000688407,0.001139811,0.005357594,0.003804133,0.001113552,0.003102343,0.001508624,0.001465803,0.001707952,0.001751109,0.002980162,0.000912158,0.000963981,0.001145363,0.001251447,0.002386286,0.000876397,0.002187415,0.000739081,0.000324553,0.00077424,0.000243895,0.000574222,0.001290913,0.002087237,0.001761824,0.001461599,0.000387653,0.001413341,0.001152352,0.000940736,0.00130549,0,0.001627657,0.001303884,0.001911349,0.001049245,0.00056883,0.000677378,0.000694868,0.000841036,0,0.000832487,0.000646445,0.001830479,0.000755395,0.001180045,0.000430782,0.001441536,0.001780334,0.000327328,0.001376247,0.000732022,0.00255142,0.001667627,0.001735258,0.000606217,0.001248338,0,0.000723009,0.000932844,0.000845806,0.001764848,0.000427998,0.001952047,0.002588478,0.000728631,0.001234368,0.001009563,0.00135524,0.000905572,0.001179887,0.00083103,0.000642772,0.001121005,0.002491956,0.000469449,0.001032498,0.000325693,0.001813645,0.001388111
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales|f__Ophiocordycipitaceae|g__Drechmeria|s__Drechmeria_coniospora,0.001036272,0.004532617,0.001307829,0.000688407,0.001139811,0.005357594,0.003804133,0.001113552,0.003102343,0.001508624,0.001465803,0.001707952,0.001751109,0.002980162,0.000912158,0.000963981,0.001145363,0.001251447,0.002386286,0.000876397,0.002187415,0.000739081,0.000324553,0.00077424,0.000243895,0.000574222,0.001290913,0.002087237,0.001761824,0.001461599,0.000387653,0.001413341,0.001152352,0.000940736,0.00130549,0,0.001627657,0.001303884,0.001911349,0.001049245,0.00056883,0.000677378,0.000694868,0.000841036,0,0.000832487,0.000646445,0.001830479,0.000755395,0.001180045,0.000430782,0.001441536,0.001780334,0.000327328,0.001376247,0.000732022,0.00255142,0.001667627,0.001735258,0.000606217,0.001248338,0,0.000723009,0.000932844,0.000845806,0.001764848,0.000427998,0.001952047,0.002588478,0.000728631,0.001234368,0.001009563,0.00135524,0.000905572,0.001179887,0.00083103,0.000642772,0.001121005,0.002491956,0.000469449,0.001032498,0.000325693,0.001813645,0.001388111
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Magnaporthales,0.002351541,0.009169672,0.004185052,0.003992758,0.005576934,0.002625475,0.0010929,0.002736157,0,0.004097105,0.003432124,0.001315719,0.005363428,0.002193265,0.003390744,0.006207668,0.004044885,0.00542447,0.004417588,0.001099968,0.004273954,0.004585538,0.001435903,0.004332665,0.000227989,0.000514562,0.004098526,0.003551811,0.003369658,0.003093451,0.002340641,0.003310055,0.003130477,0.002214057,0.00489229,0.00440372,0.003642617,0.004162589,0.002601701,0.006441331,0.002451141,0.004247237,0.007024206,0.004793908,0.002545542,0.004717428,0.002699276,0.00275849,0.004415386,0.003531128,0.001827686,0.00515349,0.004405018,0.002922575,0.004000152,0.003205613,0.001761796,0.004567193,0.003332637,0.001476891,0.003561925,0.000578333,0.003531619,0.002348919,0.002402628,0.00193629,0.00245861,0.005910082,0.007027027,0.009573614,0.007013568,0.00876703,0.007057046,0.005611654,0.003115899,0.002433015,0.002388144,0.001947244,0.007464115,0.001512668,0.006008344,0.001714567,0.005003432,0.006553295
k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Magnaporthales|f__Pyriculariaceae,0.002351541,0.009169672,0.004185052,0.003992758,0.005576934,0.002625475,0.0010929,0.002736157,0,0.004097105,0.003432124,0.001315719,0.005363428,0.002193265,0.003390744,0.006207668,0.004044885,0.00542447,0.004417588,0.001099968,0.004273954,0.004585538,0.001435903,0.004332665,0.000227989,0.000514562,0.004098526,0.003551811,0.003369658,0.003093451,0.002340641,0.003310055,0.003130477,0.002214057,0.00489229,0.00440372,0.003642617,0.004162589,0.002601701,0.006441331,0.002451141,0.004247237,0.007024206,0.004793908,0.002545542,0.004717428,0.002699276,0.00275849,0.004415386,0.003531128,0.001827686,0.00515349,0.004405018,0.002922575,0.004000152,0.003205613,0.001761796,0.004567193,0.003332637,0.001476891,0.003561925,0.000578333,0.003531619,0.002348919,0.002402628,0.00193629,0.00245861,0.005910082,0.007027027,0.009573614,0.007013568,0.00876703,0.007057046,0.005611654,0.003115899,0.002433015,0.002388144,0.001947244,0.007464115,0.001512668,0.006008344,0.001714567,0.005003432,0.006553295
