"Taxonomy","CON1","CON2","CON4","CON5","CON3","CON6","CON24","CON25","CON26","CON27","CON28","CON29","CON30","CON31","CON32","CON33","CON34","CON35","CON36","CON37","CON7","CON8","CON9","CON10","CON11","CON12","CON13","CON14","CON15","CON16","CON17","CON18","CON19","CON43","CON44","CON45","CON38","CON39","CON40","CON41","CON42","CON46","CON47","CON20","CON21","CON22","CON23","MI33","MI32","MI38","MI36","MI34","MI35","MI37","MI30","MI27","MI28","MI29","MI31","MI17","MI21","MI20","MI24","MI23","MI26","MI19","MI18","MI15","MI25","MI22","MI14","MI16","MI2","MI1","MI12","MI4","MI11","MI13","MI3","MI8","MI5","MI9","MI7","MI10","MI6"
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Pacearchaeales|f__GW2011-AR1|g__GW2011-AR13",0,0,0,0,0,0,3.78331900257954e-05,0,0,0,0,0.000851866500349874,0,0.000308113000442912,0.00321843519680731,0,0.000134924315891555,0,0.000522739153162572,0,0,0,0,0,0.00124476632341292,0,0,0,0.000682943486426498,0,0,0,0,0,0,0,0,7.26379940291569e-05,0,0,0,0,0,0,0,0,0.000328320049178152,0,0,0,0,0,0,0,0,0,0.000250936830835118,0.000173456997969533,0,0,0,0,0,0,1.1823306594597e-05,0,0,0.000208828212691535,0,2.47161759132627e-05,0,0.000118078856996664,0,0.000914697117228763,0,0,0,0,0.000236039261197112,0,0,0,0,0.00378685420611306,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Pacearchaeales|f__GW2011-AR1|g__GW2011-AR13|s__GW2011-AR13_sp9966u",0,0,0,0,0,0,3.78331900257954e-05,0,0,0,0,0.000851866500349874,0,0.000308113000442912,0.00321843519680731,0,0.000134924315891555,0,0.000522739153162572,0,0,0,0,0,0.00124476632341292,0,0,0,0.000682943486426498,0,0,0,0,0,0,0,0,7.26379940291569e-05,0,0,0,0,0,0,0,0,0.000328320049178152,0,0,0,0,0,0,0,0,0,0.000250936830835118,0.000173456997969533,0,0,0,0,0,0,1.1823306594597e-05,0,0,0.000208828212691535,0,2.47161759132627e-05,0,0.000118078856996664,0,0.000914697117228763,0,0,0,0,0.000236039261197112,0,0,0,0,0.00378685420611306,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Pacearchaeales|f__GW2011-AR1|g__JAAOYK01",0,0,0.000555401277422938,0,0,0,0,0,0,0,0,0,0.000589777195281782,0,0,0,0,0,0.00165534065168148,0,0,0,0,0,0,0,0,0.00106069534472599,0,0,0.000863168955940854,0,0,0,0,0,0,0,0,0,0.00104987724512211,0,0.000575146482619792,0,0,0.00102040816326531,0.00139012105928622,0,0,0,0.000551252721810314,0.00235834794702788,0,0,0,0,0.00118776766595289,0,0,0,0,5.43462606783609e-06,0,6.22418719142588e-05,0,0,0,0,0,0,0,0,9.27968028408195e-06,0.00088519075860848,0,0,0,0,0,0,0,0,0,0.000888751497353066,0.000727352074771793
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Pacearchaeales|f__GW2011-AR1|g__JAAOYK01|s__JAAOYK01_sp018221305",0,0,0.000555401277422938,0,0,0,0,0,0,0,0,0,0.000589777195281782,0,0,0,0,0,0.00165534065168148,0,0,0,0,0,0,0,0,0.00106069534472599,0,0,0.000863168955940854,0,0,0,0,0,0,0,0,0,0.00104987724512211,0,0.000575146482619792,0,0,0.00102040816326531,0.00139012105928622,0,0,0,0.000551252721810314,0.00235834794702788,0,0,0,0,0.00118776766595289,0,0,0,0,5.43462606783609e-06,0,6.22418719142588e-05,0,0,0,0,0,0,0,0,9.27968028408195e-06,0.00088519075860848,0,0,0,0,0,0,0,0,0,0.000888751497353066,0.000727352074771793
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Pacearchaeales|f__GW2011-AR1|g__JABIDS01",0,0,0.000396715198159241,4.81081934026348e-06,0,0,7.91057609630267e-05,0,0,0.000249097023290572,0,0.000334661839423165,0.00163826998689384,0,0.000901161855106047,0,0,0,0,4.57809577376359e-05,0,0,0,0,0,0,0,0,0,2.82489067673081e-05,0,0.000599185108252776,0,0.000408427214866751,0.000185719833189823,0,0,0,0,0.000290579415354216,0.000274583279493475,0,0,0,0.0008001200180027,0,0,0,0.00125989920806335,0,0,0,0,0,0,0,0,0.000153050292326058,0.00193975353719763,0,6.26933495327184e-05,5.9780886746197e-06,0,0,0,0,0,0.000182724686105093,0.000106282349690187,0,0,0,0,0,4.65912395701164e-05,0,5.11958894354955e-05,0,0.000314719014929483,8.73171796550971e-05,0,0,0,0,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Pacearchaeales|f__GW2011-AR1|g__JABIDS01|s__JABIDS01_sp018651605",0,0,0.000396715198159241,4.81081934026348e-06,0,0,0,0,0,0.000249097023290572,0,0.000334661839423165,0.00163826998689384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82489067673081e-05,0,0.000599185108252776,0,0.000408427214866751,0.000185719833189823,0,0,0,0,0.000290579415354216,0.000274583279493475,0,0,0,0.0008001200180027,0,0,0,0.00125989920806335,0,0,0,0,0,0,0,0,0,0.00133120340788072,0,0,5.9780886746197e-06,0,0,0,0,0,0,0.000106282349690187,0,0,0,0,0,0,0,5.11958894354955e-05,0,0.000314719014929483,8.73171796550971e-05,0,0,0,0,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Pacearchaeales|f__GW2011-AR1|g__JAGVXH01",9.90467983741468e-06,0,0,0,0,0,0,0,0,0.000207580852742143,0,0,0.000917431192660551,0,0,0,0,0,0,8.17517102457783e-05,0,0,0,0,0,0,0,0.00141426045963465,0,0.000107345845715771,0,0,0.00137189893677832,0,0,0,0.00018007959518107,0.000217913982087471,0.000364226350120857,0,0,0,0,0,0.000700105015752363,0,0.000125739593302271,0,0,0,0.00184669661806455,0,0,0,0,0,0.00033458244111349,0.000545879375962941,0,0,0,0,0,0,0,0,0.000339045304928871,0,0,0,0,0,1.54661338068032e-05,0,0,0,0,0.000428061831153389,0,0,0.00018297065934784,0.0021847149879441,0.000594285714285714,0.000425055063951466,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__SCGC-AAA011-G17|f__GW2011-AR17",0,0,0,0,9.74832128173222e-05,0.000852805730854511,0,0,0.00069214666756702,0,0.000239329876346231,0,0,0,0.000321843519680731,0.0001947773694667,0,0,0,0,0,0,0,0,0,0.00631610988509246,0,0,0,0,0,0.000679076456019813,0,0,0,0,0,0,0.000331114863746234,0,0,0,0,0,0.000500075011251688,0,0,0.000309520861706079,0,0,0,0,0,0,0,5.00916520696462e-05,0,0,0,0,3.45894342249481e-05,0,0.000140821269644567,2.20858255179628e-05,0,0,0,0,0,0,4.28269192883879e-05,0.000816712094226928,0,0.000295063586202827,2.30918680085125e-06,0,0,0,0,0,0,0.000146535761386495,0.000487619047619048,0.00282081996985973,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__SCGC-AAA011-G17|f__UBA489",0,0,0,0,0,0.00136448916936722,3.78331900257954e-05,0.000370158495137463,0.00018569788642042,0,0,0,0.000524246395806029,0.000211827687804502,0.000354027871648804,0,5.69211957667496e-05,0,0.00104547830632514,0,0,0,0,0,0.00599751046735317,0.00190244273647363,0,0.0120212139068945,0,0,0,0.000399456738835184,0,0,0,0,0,0,0,0,0,0,0.00071893310327474,0.0023354013823689,0,0.00129251700680272,0,0,0,0,0.000523690085719798,0,0,0,0,0,0.00227516059957173,0,0,0.0011473372215317,0,2.4999279912046e-05,4.02346484698763e-05,0,8.86747994594778e-06,0.00470859558929515,0,0,0,0,7.13781988139799e-05,0,0,0,0,0.000223563603845294,0,0,0,0,0.00024831732340064,0,0.000274285714285714,0.00154565477800533,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__SCGC-AAA011-G17|f__UBA489|g__JABIKK01",0,0,0,0,0,0.00136448916936722,3.78331900257954e-05,0.000370158495137463,0.00018569788642042,0,0,0,0.000524246395806029,0.000211827687804502,0.000354027871648804,0,5.69211957667496e-05,0,0,0,0,0,0,0,0.00599751046735317,0,0,0.0120212139068945,0,0,0,0.000399456738835184,0,0,0,0,0,0,0,0,0,0,0.00071893310327474,0.0023354013823689,0,0.00129251700680272,0,0,0,0,0.000523690085719798,0,0,0,0,0,0.00227516059957173,0,0,0.0011473372215317,0,2.4999279912046e-05,4.02346484698763e-05,0,8.86747994594778e-06,0.00418007975784366,0,0,0,0,7.13781988139799e-05,0,0,0,0,0.000223563603845294,0,0,0,0,0.00024831732340064,0,0.000274285714285714,0.00154565477800533,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__SCGC-AAA011-G17|f__UBA489|g__JABIKK01|s__JABIKK01_sp018658955",0,0,0,0,0,0.00136448916936722,3.78331900257954e-05,0.000370158495137463,0.00018569788642042,0,0,0,0.000524246395806029,0.000211827687804502,0.000354027871648804,0,5.69211957667496e-05,0,0,0,0,0,0,0,0.00599751046735317,0,0,0.0120212139068945,0,0,0,0.000399456738835184,0,0,0,0,0,0,0,0,0,0,0.00071893310327474,0.0023354013823689,0,0.00129251700680272,0,0,0,0,0.000523690085719798,0,0,0,0,0,0.000903372591006424,0,0,0.0011473372215317,0,2.4999279912046e-05,4.02346484698763e-05,0,8.86747994594778e-06,0.00418007975784366,0,0,0,0,7.13781988139799e-05,0,0,0,0,0.000223563603845294,0,0,0,0,0.00024831732340064,0,0.000274285714285714,0.00154565477800533,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__DSVV01",0,0,0.00047605823779109,1.31495728633868e-05,6.88116796357568e-05,0.000554323725055432,0,0,0,0,0,0,0,0.000828053688690327,0,0.000662243056186779,0,0,0,0,0,0.000478001951841303,0.000242727510362598,0,0,0,0.000176861466939539,0,0,5.83810739857701e-05,0,0.00191739234640888,0,0.000408427214866751,0,0.000834956860562204,0,0,0,0.000552100889173011,0.000242279364258948,0,0,0,0,0.00149659863945578,0,0,0.000599952003839693,0,0,0,0,0,0,0,0.000284395074946467,0.000137745263093453,0,0,0,0,6.43754375518021e-05,2.40936278377776e-05,0,0,0,0,0.000297590579132523,0,0,0.000373916380489437,1.08262936647623e-05,0,0,0.000178850883076235,0.000167550183607076,2.79778974610058e-05,0,0,0,0,0.000426666666666667,0,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__GCA-2686295",0,5.08617463295833e-06,0.000595072797238862,0,0,0,8.94239036973345e-05,0,0,0.000643500643500643,0,0,0,0.00111690962660556,0,0,0,0,0,0,0,0.000378418211874365,0,0,0,0,0.000265292200409308,0,0,0,0,0,0.000609732860790366,0,0,0,0,0.00010169319164082,0,0.000319637356889638,0,0,0,0,0,0,0,0,0.00113990880729542,0,0,0.000423293221261414,0,0,0,0,0.00051860278372591,0,0.00106496272630458,0,0,0,0,0,6.89692884684828e-06,0,0,0,0,0,7.70884547190982e-05,0,8.50637359374178e-06,0,0,0,0.000176858527140803,0,0,0,0,0,0,0,0.000545514056078845
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__GCA-2686295|g__GCA-2686295",0,5.08617463295833e-06,0.000595072797238862,0,0,0,8.94239036973345e-05,0,0,0.000311371279113215,0,0,0,0.00111690962660556,0,0,0,0,0,0,0,0.000378418211874365,0,0,0,0,0.000265292200409308,0,0,0,0,0,0.000609732860790366,0,0,0,0,0,0,0.000319637356889638,0,0,0,0,0,0,0,0,0.00113990880729542,0,0,0.000423293221261414,0,0,0,0,0.00018402034261242,0,0.00106496272630458,0,0,0,0,0,6.89692884684828e-06,0,0,0,0,0,7.70884547190982e-05,0,8.50637359374178e-06,0,0,0,0.000176858527140803,0,0,0,0,0,0,0,0.000545514056078845
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__GW2011-AR15",0,0,0,2.08468838078084e-05,0,0,0.000907996560619089,0,0,0.000373645534935858,0.000199441563621859,0,0.000851900393184797,0.000462169500664369,0,0,2.10819243580554e-05,0.00033215234720992,0,0.000137342873212908,0,0,0,0.00113496642390996,0,0,0,0,0.00112685675260372,0,0,0,0,0,0,0,0,0.000123484589849567,0.00059600675474322,0,0,0,0.00035946655163737,0,0.000500075011251688,0,0.000160667258108457,0.00167141265321283,0,6.4088918797051e-05,0,0.000967527362883232,0,0,0,5.00916520696462e-05,0.000217478586723769,0.00118869060373239,0,0,0.000183756369320037,0,0,0,0,0,0.000522694845098676,0.000313242319037302,0,1.04856503874448e-05,0.000191293572821466,0.000324716856740827,0,0,0,0,0,0,0,0,0.000849506632686401,0,0.00064,0.000618261911202133,0.00298214350656435
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__GW2011-AR9",0,7.20541406335763e-06,0.000515729757607014,3.84865547221078e-06,7.45459862720699e-05,0.00396554664847348,9.97420464316423e-05,0.000773967762560151,0,0.000311371279113215,0.000458715596330275,0.000304238035839241,0,0.000308113000442912,0,0.000857020425653478,6.74621579457773e-05,0.000719663418954827,0.00492246035894755,7.19415050162849e-05,0,0.000219084227927264,0,0.00075664428260664,0.00186714948511938,0,0,0,0,3.95484694742313e-05,0.00236433235757712,0.00119837021650555,0.00072405777218856,0.00381198733875634,0,0.00310789498098154,0,0.00010169319164082,0,0.000958912070668914,0,0.00038012876862037,0.000790826413602214,0.00370361633365573,0,0.000816326530612245,0,0,0.00260979121670266,0,0.000909566990987018,0.000634939831892121,0.000313083194185247,0.000802818785959591,0,0,0.00153907922912206,0.000198965380023876,0.000570515746234596,0.00525862893202027,3.45894342249481e-05,5.43462606783609e-06,0,2.0078023198148e-05,2.70950776126182e-05,0,0,0,0.000170051759504299,5.84200521586209e-05,6.85230708614206e-05,0,2.62924274715655e-05,0.000826178041367915,1.31759482166218e-05,0.000149042402563529,0.000181512698907666,2.79778974610058e-05,0.00194732390487618,0.000196463654223969,0.000339802653074561,0,0,0.000425055063951466,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__GW2011-AR9|g__JABJOX01",0,0,0,0,0,0,0,0.000773967762560151,0,0,0,0.000304238035839241,0,0.000308113000442912,0,0,0,0.000719663418954827,0,7.19415050162849e-05,0,0,0,0.00075664428260664,0.000735543736562182,0,0,0,0,3.95484694742313e-05,0.00191398333708624,0.00119837021650555,0.00072405777218856,0,0,0.00259764356619352,0,0,0,0,0,0,0,0,0,0,0,0,0.000869930405567555,0,0.000330751633086188,0.000634939831892121,7.98055200864355e-05,0,0,0,0,0.000198965380023876,0,0,3.45894342249481e-05,0,0,0,0,0,0,0,0.000170051759504299,0,3.71166633832695e-05,0,0,0,0,0,0,0,0.00121953618285175,7.640253219821e-05,0,0,0,0,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__UBA10216",0,0,0,8.98019610182516e-06,8.60145995446961e-05,0,5.8469475494411e-05,0,0,0,0.000378938970881532,0.00142991876844443,0,0,0.000321843519680731,0,0,0,0.00165534065168148,0,0,0.000537752195821466,0.000765525224989731,0.000520192944292065,0.00192372977254724,0,0,0,0,0,0,0.000918750499320924,0,0,0.00108055175674079,0,0.000468206947470782,0,0,0.00116231766141687,0,0.000997838017628472,0,0,0,0,0,0,0.00314974802015839,0,0,0,0,0,0,0.000201931972405761,0,0.000443845847745569,0.00041837821390537,0,0,2.39123546984788e-05,8.04692969397526e-05,0,0,0,0.000226030203285914,0,0,0,0.00014275639762796,0,5.10382415624507e-05,0,0,0.000238467844101647,0.000246671103643751,0,0.00125887605971793,0.000141890416939533,0,0,0,0,0.000509146452340255
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__UBA10216|g__JACPTG01",0,0,0,8.98019610182516e-06,8.60145995446961e-05,0,5.8469475494411e-05,0,0,0,0.000378938970881532,0.00142991876844443,0,0,0.000321843519680731,0,0,0,0.00108903990242202,0,0,0.000537752195821466,0,0.000520192944292065,0.00124476632341292,0,0,0,0,0,0,0.000918750499320924,0,0,0.000894831923550963,0,0.000468206947470782,0,0,0.00116231766141687,0,0.000997838017628472,0,0,0,0,0,0,0.00236981041516679,0,0,0,0,0,0,9.5487211757763e-05,0,0,0.00041837821390537,0,0,2.39123546984788e-05,8.04692969397526e-05,0,0,0,0.000226030203285914,0,0,0,8.8508966529335e-05,0,5.10382415624507e-05,0,0,0,0.000246671103643751,0,0.00125887605971793,0.000141890416939533,0,0,0,0,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__UBA10216|g__JACPTG01|s__JACPTG01_sp016192905",0,0,0,8.98019610182516e-06,8.60145995446961e-05,0,5.8469475494411e-05,0,0,0,0.000378938970881532,0.00142991876844443,0,0,0.000321843519680731,0,0,0,0.00108903990242202,0,0,0.000537752195821466,0,0.000520192944292065,0.00124476632341292,0,0,0,0,0,0,0.000918750499320924,0,0,0.000894831923550963,0,0.000468206947470782,0,0,0.00116231766141687,0,0.000997838017628472,0,0,0,0,0,0,0.00236981041516679,0,0,0,0,0,0,9.5487211757763e-05,0,0,0.00041837821390537,0,0,2.39123546984788e-05,8.04692969397526e-05,0,0,0,0.000226030203285914,0,0,0,8.8508966529335e-05,0,5.10382415624507e-05,0,0,0,0.000246671103643751,0,0.00125887605971793,0.000141890416939533,0,0,0,0,0
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__UBA583",0,0,0,3.84865547221078e-06,0,0,0,0,0,0,0,0.00082144269676595,0,0,0.000450580927553024,0,0,0,0,0,0.00226377952755906,0.000298751219900815,0,0,0,0,0,0,0,0,0.000900698040981761,0.000519293760485739,0,0,0,0.000510251414788014,0,0,0,0,0,0,0.000395413206801107,0,0,0.000680272108843537,0.000160667258108457,0.000433329206388511,0,0,0,0,0,0,0,0,0.000535331905781585,0,0,0,3.45894342249481e-05,0,0.000108633550868666,0,0,0.00067265651275645,0.000607456171330894,0,0.000212564699380374,0,3.71166633832695e-05,0.000265677428242495,0,0,0,0,0,0,0.000334388953362576,0,0,0,0,0,0.000800087282248973
"k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__UBA583|g__UBA583",0,0,0,3.84865547221078e-06,0,0,0,0,0,0,0,0.00082144269676595,0,0,0.000450580927553024,0,0,0,0,0,0.00226377952755906,0.000298751219900815,0,0,0,0,0,0,0,0,0.000900698040981761,0.000519293760485739,0,0,0,0.000510251414788014,0,0,0,0,0,0,0.000395413206801107,0,0,0.000680272108843537,0.000160667258108457,0.000433329206388511,0,0,0,0,0,0,0,0,0.000535331905781585,0,0,0,3.45894342249481e-05,0,0.000108633550868666,0,0,0.00067265651275645,0.000607456171330894,0,0.000212564699380374,0,3.71166633832695e-05,0.000265677428242495,0,0,0,0,0,0,0.000334388953362576,0,0,0,0,0,0.000800087282248973
"k__Archaea|p__Thermoplasmatota|c__E2|o__DHVEG-1|f__DHVEG-1",1.54760622459604e-05,0,0.00182488991153251,5.45226191896528e-06,0,0.000938086303939962,9.63026655202064e-05,0.00124507857455329,0,0.00151534022501764,0.00231352213801356,0.00142991876844443,0,0.00111690962660556,0.000804608799201828,0.000493436002648972,6.11375806383607e-05,0.000387511071744907,0.00230876459313469,0,0.00226377952755906,0,0.000205384816460659,0.00335760900406696,0,0,0,0.000824985268120212,0.000717090660747823,5.27312926323085e-05,0.00123845980634992,0.000838859151553887,0,0.00268881249787277,0,0,0,0,0,0,0.000209975449024422,0,0.00589525144685287,0.00186360312330448,0.000600090013502025,0.000816326530612245,0.000237508120682067,0.000680945895753374,0,0,0.000882004354896502,0,0,0,0.000822951843128352,0,0.000552061027837259,5.10167641086861e-05,0.000798722044728434,0,2.5942075668711e-05,5.43462606783609e-06,0.000450628062862615,6.62574765538884e-05,4.77858641531631e-05,0,0.000197776427875175,0,0.000616437628203084,0,0.000111349990149809,0,1.31462137357828e-05,0,1.4398458875896e-05,0.000327893285639764,0.000465417176686323,0,0.00051141839926041,6.54878847413229e-05,0.00103247729203424,0.000146535761386495,0.00100571428571429,0.00239576490590827,0.00756446157762665
"k__Archaea|p__Thermoplasmatota|c__E2|o__DHVEG-1|f__DHVEG-1|g__SM1-50",0,0,0,0,0,0.000469043151969981,0,0,0,0,0.000279218189070602,0,0,0,0.000418396575584951,0,6.11375806383607e-05,0,0.00230876459313469,0,0,0,0.000205384816460659,0,0,0,0,0,0,0,0.000750581700818134,0.000399456738835184,0,0.00224634968176713,0,0,0,0,0,0,0,0,0.00035946655163737,0,0,0,0,0,0,0,0.000606377993991345,0,0,0,0.000822951843128352,0,0.000552061027837259,5.10167641086861e-05,0,0,0,0,4.82815781638516e-05,6.62574765538884e-05,4.13815730810897e-05,0,0.000197776427875175,0,0,0,0,0,0,0,1.4398458875896e-05,0,0.000269941962478067,0,0.00051141839926041,0,0,0,0,0,0
"k__Archaea|p__Thermoplasmatota|c__E2|o__UBA202",0,0,0.000515729757607014,3.84865547221078e-06,0,0,0,0,0.00020257951245864,0.000332129364387429,0,0,0.00194408038444736,0,0,0.000220747685395593,0,0.000276793622674934,0.00243944938142534,0,0,0,0,0,0,0,0,0,0.00180980023903022,0,0,0.00171766397699129,0,0,0,0,0.00036015919036214,0.000268760577907881,0.00337737161021158,0,0.000419950898048844,0,0,0,0,0,0,0,0.000809935205183585,0,0,0,0,0.000713616698630748,0,0,0.00304470021413276,0,0.000456412596987677,0,7.35025477280146e-05,0,0,0,0,0.00067265651275645,0,0,0,0,3.14064074781511e-05,0,0,0,0,0,4.65417176686323e-05,0,0,0,0,0,0,0,0
"k__Archaea|p__Thermoplasmatota|c__E2|o__UBA202|f__JdFR-43",0,0,0.000515729757607014,3.84865547221078e-06,0,0,0,0,0.00020257951245864,0.000332129364387429,0,0,0.00194408038444736,0,0,0.000220747685395593,0,0.000276793622674934,0.00243944938142534,0,0,0,0,0,0,0,0,0,0.00180980023903022,0,0,0.00171766397699129,0,0,0,0,0.00036015919036214,0.000268760577907881,0.00337737161021158,0,0.000419950898048844,0,0,0,0,0,0,0,0.000809935205183585,0,0,0,0,0.000713616698630748,0,0,0.00304470021413276,0,0.000456412596987677,0,7.35025477280146e-05,0,0,0,0,0.00067265651275645,0,0,0,0,3.14064074781511e-05,0,0,0,0,0,4.65417176686323e-05,0,0,0,0,0,0,0,0
"k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Poseidoniaceae",1.91903171849909e-05,0,0.000515729757607014,1.15459664166324e-05,6.88116796357568e-05,0.00268633805219171,0,0.00615809132819598,0,0.00107942043425914,0.00358994814519346,0.000304238035839241,0,0.000635483063413507,0,0.000649257898222332,0.000242442130117637,0.002075952170062,0.000479177557065691,0.00011445239434409,0.000656167979002625,0.000597502439801629,0.000336084245117443,0,0,0.00388098318240621,0.000429520705424594,0,0.00249274372545672,7.53304180461549e-05,0,0.00199728369417592,0.0018291985823711,0.00132738844831694,0.000422090529976869,0,0,0,0.000662229727492467,0.00122043354448771,0.00374725416720507,0.0018531277470243,0,0.000495388172017645,0.00130019502925439,0.00197278911564626,9.08119284960846e-05,0.00111427510214188,0,0,0.00181913398197404,0.00190481949567636,6.13888616049504e-05,0.00178404174657687,0.000595930645023979,0,0.00142197537473233,0.000214270409256482,0.00053248136315229,0,4.97223116983628e-05,2.33688920916952e-05,9.25396914807155e-05,4.21638487161108e-05,3.5962557558566e-05,0.0018738288569644,0.0015822114230014,0.000535122295022058,0.00110533643677794,2.99590011069851e-05,0.000259816643682887,0.000373916380489437,2.08792806391844e-05,0.000767165324127349,0.000444993879975805,0.000551456889485058,0.000516613066121818,8.6731482129118e-05,0.000314719014929483,0.000185549006767081,0.00028752532183232,0.000679393075519203,0.000213333333333333,0.0015070134085552,0
