Taxonomy,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,MI14,MI15,MI16,MI17,MI18,MI19,MI20,MI21,MI22,MI23,MI24,MI25,MI26,MI27,MI28,MI29,MI31,MI32,MI33,MI34,MI35,MI36,MI37,MI38
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,0.027149992,0,0.252999975,0.019400006,0.025649987,0,0.015639995,0.00352,0,0.006200001,0,0,0.015480005,0.735859853,0.02356,0.009440002,0.009889997,0.022030002,0,0,0.025930003,0.055850006,0.059459982,0.152999954,0,0,0,0.646319741,0.004409999,0.001840001,0.015800003,0.291200029,0,0,0.140959986,0.074839955,0.02314,0,0.641020128,0.064589968,0,0,0.007779998,0.03209001,0,0.082069992,0,0.010679997,0.645960194,0.014560001,0.017899998,0.02315,0.364639891,0.123299926,0.104750052,0.047010005,0,0.275769945,0.013249993,0,0.182020036,0.00073,0.005389999,0.057160023,0.006460001,0.004990003,0.611349939,0.007629997,0.00208,0.00077,0.091599954,0.015049995,0.005690002,0.0014,0.0035,0.074790007,0.007220002,0.02703,0.038759969,0.004929998,0.001840001,0.106009968,0.266029894,0.053039989
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,0.027149992,0,0.252999975,0.019400006,0.025649987,0,0.015639995,0.00352,0,0.006200001,0,0,0.015480005,0.735859853,0.02356,0.009440002,0.009889997,0.022030002,0,0,0.025930003,0.055850006,0.059459982,0.152999954,0,0,0,0.646319741,0.004409999,0,0.015800003,0.291200029,0,0,0.140959986,0.074839955,0.02314,0,0.641020128,0.064059968,0,0,0.007779998,0.03209001,0,0.082069992,0,0.010679997,0.645960194,0.014560001,0.010849999,0.02315,0.364639891,0.123299926,0.104750052,0.047010005,0,0.275769945,0.013249993,0,0.182020036,0.00073,0.005389999,0.057160023,0.006460001,0.004990003,0.611349939,0.007629997,0.00208,0.00077,0.091599954,0.015049995,0.005690002,0.0014,0.0035,0.074790007,0.007220002,0.02703,0.038759969,0.004929998,0.001840001,0.106009968,0.266029894,0.053039989
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae,0.027149992,0,0.228199977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00089,0,0,0,0,0,0,0,0,0,0,0,0,0.00144,0,0,0,0,0,0,0,0,0,0,0,0.001950001,0,0,0,0.00032,0,0,0.047010005,0,0,0,0,0.106790021,0.00073,0.005389999,0.001840001,0.005450001,0.004990003,0,0.007629997,0.00208,0.00077,0.005419997,0.003639999,0.005690002,0.0014,0.0035,0.061110006,0.007220002,0.00015,0.038759969,0.004929998,0.001840001,0,0.001789999,0.053039989
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001950001,0,0,0,0.00032,0,0,0,0,0,0,0,0.00029,0.00073,0.005389999,0.001840001,0.005450001,0.004990003,0,0.007629997,0.00208,0.00077,0.005419997,0.003639999,0.005690002,0.0014,0.0035,0.00265,0.007220002,0.00015,0.000989999,0.004929998,0.001840001,0,0.001789999,0.002549999
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum|s__Herbaspirillum_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001950001,0,0,0,0.00032,0,0,0,0,0,0,0,0.00029,0.00073,0.005389999,0.001840001,0.005450001,0.004990003,0,0.007629997,0.00208,0.00077,0.005419997,0.003639999,0.005690002,0.0014,0.0035,0.00265,0.007220002,0.00015,0.000989999,0.004929998,0.001840001,0,0.001789999,0.002549999
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae,0,0,0.024799998,0.019400006,0.025649987,0,0.015639995,0.00352,0,0.006200001,0,0,0.015480005,0.735859853,0.02356,0.009440002,0.009889997,0.022030002,0,0,0.025930003,0.055850006,0.059459982,0.152109954,0,0,0,0.646319741,0.004409999,0,0.015800003,0.291200029,0,0,0.140959986,0.074839955,0.0217,0,0.641020128,0.064059968,0,0,0.007779998,0.03209001,0,0.082069992,0,0.010679997,0.644010193,0.014560001,0.010849999,0.02315,0.364319891,0.123299926,0.104750052,0,0,0.275769945,0.013249993,0,0.075230015,0,0,0.055320022,0.00101,0,0.611349939,0,0,0,0.086179957,0.011409997,0,0,0,0.013680001,0,0.02688,0,0,0,0.106009968,0.264239894,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella,0,0,0.020909998,0.019400006,0.016029992,0,0.015639995,0.00352,0,0.006200001,0,0,0.013910004,0.717079857,0.02356,0,0.009889997,0.022030002,0,0,0.025930003,0.055030006,0.044719987,0.152109954,0,0,0,0.646319741,0.004409999,0,0.013480003,0.287670029,0,0,0.129619987,0.074839955,0.0217,0,0.641020128,0.062749969,0,0,0.007779998,0.03209001,0,0.074499993,0,0.002769999,0.625720188,0.010290001,0.010849999,0.02081,0.355429893,0.119809928,0.101390051,0,0,0.275769945,0.013249993,0,0.065510013,0,0,0.048600019,0.00101,0,0.59694994,0,0,0,0.086179957,0.008379997,0,0,0,0.013680001,0,0.0174,0,0,0,0.10000997,0.264239894,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis,0,0,0.020909998,0.019400006,0.016029992,0,0.015639995,0.00352,0,0.006200001,0,0,0.013910004,0.717079857,0.02356,0,0.009889997,0.022030002,0,0,0.025930003,0.055030006,0.044719987,0.152109954,0,0,0,0.646319741,0.004409999,0,0.013480003,0.287670029,0,0,0.129619987,0.074839955,0.0217,0,0.641020128,0.062749969,0,0,0.007779998,0.03209001,0,0.074499993,0,0.002769999,0.625720188,0.010290001,0.010849999,0.02081,0.355429893,0.119809928,0.101390051,0,0,0.275769945,0.013249993,0,0.065510013,0,0,0.048600019,0.00101,0,0.59694994,0,0,0,0.086179957,0.008379997,0,0,0,0.013680001,0,0.0174,0,0,0,0.10000997,0.264239894,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas,0,0,0.00389,0,0.009619995,0,0,0,0,0,0,0,0.00157,0.018779996,0,0.009440002,0,0,0,0,0,0.00082,0.014739996,0,0,0,0,0,0,0,0.00232,0.00353,0,0,0.011339999,0,0,0,0,0.001309999,0,0,0,0,0,0.007569999,0,0.007909998,0.018290005,0.00427,0,0,0.008889997,0.003489998,0.003360002,0,0,0,0,0,0.009720002,0,0,0.006720003,0,0,0.014399999,0,0,0,0,0.003029999,0,0,0,0,0,0.00948,0,0,0,0.005999998,0,0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris,0,0,0.00389,0,0.009619995,0,0,0,0,0,0,0,0.00157,0.018779996,0,0.009440002,0,0,0,0,0,0.00082,0.014739996,0,0,0,0,0,0,0,0.00232,0.00353,0,0,0.011339999,0,0,0,0,0.001309999,0,0,0,0,0,0.007569999,0,0.007909998,0.018290005,0.00427,0,0,0.008889997,0.003489998,0.003360002,0,0,0,0,0,0.009720002,0,0,0.006720003,0,0,0.014399999,0,0,0,0,0.003029999,0,0,0,0,0,0.00948,0,0,0,0.005999998,0,0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria,0.008429997,0.045230014,0.148739985,0.105380032,0.365049817,0,0,0.13814,0,0.007170001,0,0,0.031300009,0.003079999,0,0.00244,0,0,0.00203,0,0.035160004,0.018660002,0,0.088779973,0,0,0.201870061,0,0.002379999,0.00034,0,0,0.031040006,0.058289983,0,0.113789932,0.01652,0.025670005,0.006800001,0,0.00369,0.10426001,0.005309999,0,0,0.007819999,0,0.029069991,0.120730036,0.033070003,0.019739998,0.35157,0.004359999,0.176419894,0.527950264,0.066210007,0,0.020069996,0.003159998,0.00038,0.016710003,0.008850002,0,0,0.003740001,0,0.048579995,0.166329933,0,0,0.114189943,0,0,0.032669993,0,0.073280007,0.055410017,0.00815,0.048679961,0,0.020470006,0.076689977,0,0.004039999
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales,0.008429997,0.045230014,0.148739985,0.105380032,0.365049817,0,0,0.13814,0,0.007170001,0,0,0.031300009,0.003079999,0,0.00244,0,0,0.00203,0,0.035160004,0.018660002,0,0.088779973,0,0,0.201870061,0,0.002379999,0.00034,0,0,0.031040006,0.058289983,0,0.113789932,0.01652,0.025670005,0.006800001,0,0.00369,0.10426001,0.005309999,0,0,0.007819999,0,0.029069991,0.120730036,0.033070003,0.019739998,0.35157,0.004359999,0.176419894,0.527950264,0.066210007,0,0.020069996,0.003159998,0.00038,0.016710003,0.008850002,0,0,0.003740001,0,0.048579995,0.166329933,0,0,0.114189943,0,0,0.032669993,0,0.073280007,0.055410017,0.00815,0.048679961,0,0.020470006,0.076689977,0,0.004039999
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae,0.008429997,0.045230014,0.148739985,0.105380032,0.365049817,0,0,0.13814,0,0.007170001,0,0,0.031300009,0.003079999,0,0.00244,0,0,0.00203,0,0.035160004,0.018660002,0,0.088779973,0,0,0.201870061,0,0.002379999,0.00034,0,0,0.031040006,0.058289983,0,0.113789932,0.01652,0.025670005,0.006800001,0,0.00369,0.10426001,0.005309999,0,0,0.007819999,0,0.029069991,0.120730036,0.033070003,0.019739998,0.35157,0.004359999,0.176419894,0.527950264,0.066210007,0,0.020069996,0.003159998,0.00038,0.016710003,0.008850002,0,0,0.003740001,0,0.048579995,0.166329933,0,0,0.114189943,0,0,0.032669993,0,0.073280007,0.055410017,0.00815,0.048679961,0,0.020470006,0.076689977,0,0.004039999
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila,0.008429997,0.018120005,0.148739985,0.105380032,0.07932996,0,0,0.13814,0,0.007170001,0,0,0.031300009,0.003079999,0,0.00244,0,0,0.00203,0,0.035160004,0.018660002,0,0.088779973,0,0,0.201870061,0,0.002379999,0.00034,0,0,0.031040006,0.058289983,0,0.009899994,0.01652,0.025670005,0.006800001,0,0.00369,0.039380004,0.005309999,0,0,0.007819999,0,0.029069991,0.120730036,0.033070003,0.019739998,0,0.004359999,0.176419894,0.527950264,0.066210007,0,0.020069996,0.003159998,0,0.016710003,0.008850002,0,0,0.002730001,0,0.048579995,0,0,0,0.114189943,0,0,0.017829996,0,0.073280007,0.055410017,0.00815,0.048679961,0,0.020470006,0.076689977,0,0.004039999
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia,0.008429997,0.018120005,0.148739985,0.105380032,0.07932996,0,0,0.13814,0,0.007170001,0,0,0.031300009,0.003079999,0,0.00244,0,0,0.00203,0,0.035160004,0.018660002,0,0.088779973,0,0,0.201870061,0,0.002379999,0.00034,0,0,0.031040006,0.058289983,0,0.009899994,0.01652,0.025670005,0.006800001,0,0.00369,0.039380004,0.005309999,0,0,0.007819999,0,0.029069991,0.120730036,0.033070003,0.019739998,0,0.004359999,0.176419894,0.527950264,0.066210007,0,0.020069996,0.003159998,0,0.016710003,0.008850002,0,0,0.002730001,0,0.048579995,0,0,0,0.114189943,0,0,0.017829996,0,0.073280007,0.055410017,0.00815,0.048679961,0,0.020470006,0.076689977,0,0.004039999
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria,5.983558205,0.747580224,0.072799993,2.278230683,0.143999928,20.59442206,0.126499962,2.22994,0.127560013,0.025550005,0.006749999,0.006189998,4.488431347,0.154729969,0,1.935840387,6.996097901,2.0007502,1.12583,8.522829148,2.305010231,28.31361283,3.512048946,0.107269968,9.433788113,5.136811541,2.149910645,0.59933976,2.314089306,3.287630986,12.93719259,0.20109002,4.004480801,4.118028765,2.242279776,1.137809317,2.15093,2.026720405,0.656060131,0.31951984,0.79208,29.09562291,3.936109213,13.84523415,0.138349958,6.59815934,0.749829925,0.678719796,0.052720016,0.032830003,9.087819091,8.99086,0.135709959,17.41278955,0.876670438,47.65077477,5.160626904,0.042039992,1.195009402,36.84047632,0.018860004,2.975830595,0.09666999,4.126581651,40.72622815,0.278440167,0.280619972,0.002039999,0.14635,0.174719983,0.13910993,4.154238754,0.030420012,1.969469606,0.042570004,0.360980036,0.783700235,1.11291,1.781668575,2.661388935,0.13403004,14.04663579,0.542679783,1.838209632
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales,5.983558205,0.747580224,0.072799993,2.276190683,0.143999928,20.59442206,0.126499962,2.22994,0.019850002,0.024690005,0.006749999,0.006189998,4.488431347,0.154729969,0,1.935840387,6.996097901,1.982420198,1.11068,8.522829148,2.305010231,28.31361283,3.512048946,0.095129971,9.433788113,5.136811541,2.149910645,0.594739762,2.314089306,1.826350548,12.5005025,0.020560002,4.004480801,4.085558774,2.216739778,0.286899828,2.15093,2.026720405,0.639200128,0.132129934,0.79208,29.09562291,3.936109213,13.81876415,0.138349958,6.586529341,0.609009939,0.678719796,0.052720016,0.021390002,8.578179142,8.87934,0.135259959,17.41278955,0.866760433,47.63740476,5.160626904,0.042039992,1.195009402,36.82843632,0.009570002,2.975830595,0.093399991,4.121721649,40.72622815,0.277110166,0.280619972,0.002039999,0.14635,0.174719983,0.130589935,4.154238754,0.030420012,1.969469606,0.042570004,0.360980036,0.726140218,1.04973,1.781668575,2.661388935,0.130340039,14.03308579,0.488039805,1.838209632
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae,5.983558205,0.747580224,0.072799993,2.276190683,0.143999928,20.59442206,0.126499962,2.22994,0.019850002,0.024690005,0.006749999,0.006189998,4.488431347,0.154729969,0,1.935840387,6.996097901,1.982420198,1.11068,8.441479156,2.305010231,28.31361283,3.512048946,0.095129971,9.416188117,5.136811541,2.149910645,0.593929762,2.314089306,1.826350548,12.5005025,0.020560002,4.004480801,4.085558774,2.216739778,0.286899828,2.15093,2.026720405,0.639200128,0.132129934,0.79208,29.09562291,3.936109213,13.81876415,0.122849963,6.586529341,0.609009939,0.678719796,0.052720016,0.021390002,8.578179142,8.87934,0.135259959,17.41278955,0.866760433,47.63740476,5.160626904,0.042039992,1.195009402,36.82843632,0.007560002,2.975830595,0.093399991,4.121721649,40.72622815,0.277110166,0.280619972,0.002039999,0.14635,0.174719983,0.130589935,4.154238754,0.030420012,1.969469606,0.042570004,0.360980036,0.726140218,1.04973,1.781668575,2.661388935,0.130340039,14.03308579,0.488039805,1.838209632
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter,0.005709998,0,0,0,0,0.020030002,0,0.60083,0,0,0,0,0.003350001,0,0,0,0,0,0.5457,0,0,0,0,0,0,0.171790052,0,0,0.056189983,1.387470416,0,0,0.10088002,1.23468963,0.053799995,0.170839897,0,0,0,0,0,0,0,0.003450001,0,0.00097,0.009849999,0,0,0,0,0,0,0,0,0,0.004749997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1601,0.016959986,0,0,0,0,0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia,5.922118223,0.729190219,0.072799993,1.902900571,0.143999928,14.15017142,0.015429995,0.4935,0.019850002,0,0.006749999,0.006189998,0.522350157,0.142149972,0,1.075620215,6.859417942,0.157500016,0.14686,8.065019193,2.268270227,0.028410003,3.370478989,0.085909974,7.991418402,3.309920993,2.090390627,0.291219884,1.318839604,0.011550003,0.060720012,0.011430001,2.09889042,0.446579866,0,0.095899942,0,1.996250399,0.639200128,0.132129934,0.04308,0.086000009,3.821229236,0.286890086,0.122849963,1.485379851,0.59915994,0.678719796,0.052720016,0.021390002,8.578179142,0,0.089289973,17.41278955,0.152520076,44.70211447,4.496767302,0.018059996,1.195009402,36.65699633,0.007560002,0,0.052289995,4.121721649,40.72622815,0.26723016,0.280619972,0.002039999,0.14635,0.061819994,0.066699967,3.854378844,0.030420012,1.969469606,0.042570004,0.360980036,0.726140218,0.38306,0.622819502,0.64876974,0.130340039,11.03198669,0.488039805,0.239989952
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,5.922118223,0.729190219,0.072799993,1.902900571,0.143999928,14.15017142,0.015429995,0.4935,0.019850002,0,0.006749999,0.006189998,0.522350157,0.142149972,0,1.075620215,6.859417942,0.157500016,0.14686,8.059089194,2.268270227,0.028410003,3.370478989,0.085909974,7.991418402,3.309920993,2.090390627,0.291219884,1.318839604,0.011550003,0.060720012,0.011430001,2.09889042,0.446579866,0,0.095899942,0,1.996250399,0.639200128,0.132129934,0.04308,0.086000009,3.821229236,0.286890086,0.122849963,1.485379851,0.59915994,0.678719796,0.052720016,0.021390002,8.578179142,0,0.089289973,17.41278955,0.152520076,44.70211447,4.496767302,0.018059996,1.195009402,36.65699633,0.007560002,0,0.052289995,4.121721649,40.72622815,0.26723016,0.280619972,0.002039999,0.14635,0.061819994,0.066699967,3.854378844,0.030420012,1.969469606,0.042570004,0.360980036,0.726140218,0.38306,0.622819502,0.64876974,0.130340039,11.03198669,0.488039805,0.239989952
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella,0.055729983,0.018390006,0,0.373290112,0,1.759530176,0.111069967,0.701,0,0.024690005,0,0,3.962731189,0,0,0.860220172,0.136679959,1.824920182,0.41812,0.313519969,0.036740004,28.28520283,0.141569958,0,1.328549734,1.607980482,0.03323001,0.302709879,0.924429723,0.427330128,0.85204017,0,1.722100344,2.325369302,2.156689784,0.020159988,2.15093,0.030470006,0,0,0.749,29.0096229,0.114879977,13.52842406,0,5.018649498,0,0,0,0,0,8.87934,0.045969986,0,0,2.935290294,0.162459903,0.006269999,0,0.171439983,0,2.975830595,0.041109996,0,0,0.009880006,0,0,0,0.112899989,0.063889968,0.29985991,0,0,0,0,0,0.50657,1.022769182,2.012619195,0,3.0010991,0,1.59821968
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae,0.018159995,0.011010003,0,0.342810103,0,0.476920048,0.094749972,0.2671,0,0.009570002,0,0,2.173750652,0,0,0.753790151,0.105469968,1.485290149,0.35303,0.09916999,0.023750002,22.81648228,0.127359962,0,0.984489803,1.148030344,0.030500009,0.258469897,0.731269781,0.355650107,0.708820142,0,1.338910268,1.690859493,1.747429825,0.020159988,1.91588,0.027700006,0,0,0.59751,23.85450239,0.109899978,10.9909333,0,4.332989567,0,0,0,0,0,8.27469,0.013449996,0,0,2.725430273,0.052429969,0.002539999,0,0.160879984,0,2.675840535,0.041109996,0,0,0,0,0,0,0.09681999,0.062409969,0.079349976,0,0,0,0,0,0.20017,0.714169429,1.695539322,0,2.446089266,0,1.412259718
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae,0.013669996,0.002050001,0,0.016980005,0,0.019330002,0.00155,0.37769,0,0,0,0,0.16587005,0,0,0.023460005,0.002869999,0.062430006,0.00634,0.005879999,0.010390001,0.9958601,0,0,0.09924998,0.111260033,0,0.014549994,0.045409986,0.017780005,0.022120004,0,0.032150006,0.083419975,0.036029996,0,0.04829,0,0,0,0.03569,0.869480087,0.004979999,0.485020146,0,0.134229987,0,0,0,0,0,0.33027,0.03251999,0,0,0.114900011,0.005359997,0.003729999,0,0.00217,0,0.106030021,0,0,0,0,0,0,0,0,0.001479999,0.028159992,0,0,0,0,0,0,0.07552994,0.069839972,0,0.052029984,0,0.003429999
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola,0.023899993,0.005330002,0,0.013500004,0,0.580270058,0.014769996,0.05621,0,0.015120003,0,0,1.623110487,0,0,0.082970017,0.028339991,0.277200028,0.05875,0.018949998,0.0026,4.472860447,0.014209996,0,0.223109955,0.312650094,0,0.029689988,0.147749956,0.053900016,0.121100024,0,0.35104007,0.443849867,0.373229963,0,0.18676,0.002770001,0,0,0.1158,4.285640429,0,2.049650615,0,0.551429945,0,0,0,0,0,0.25646,0,0,0,0.094960009,0.027379984,0,0,0.008389999,0,0.193960039,0,0,0,0.006830004,0,0,0,0.016079998,0,0.188779943,0,0,0,0,0,0.01837,0.224299821,0.247239901,0,0.502979849,0,0.182529963
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales,0,0,0,0.002040001,0,0,0,0,0.107710011,0.00086,0,0,0,0,0,0,0,0.018330002,0.01515,0,0,0,0,0.012139996,0,0,0,0.004599998,0,1.458660438,0.436690087,0.180530018,0,0.03246999,0.025539997,0.850909489,0,0,0.016860003,0.187389906,0,0,0,0.026470008,0,0.011629999,0.140819986,0,0,0.011440001,0.509639949,0.11152,0.00045,0,0.009910005,0.013370001,0,0,0,0.012039999,0.009290002,0,0.00327,0.001270001,0,0.001330001,0,0,0,0,0.008519996,0,0,0,0,0,0.057560017,0.06318,0,0,0.003690001,0.013549996,0.054639978,0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,0,0,0,0.002040001,0,0,0,0,0.107710011,0.00086,0,0,0,0,0,0,0,0.018330002,0.01515,0,0,0,0,0.012139996,0,0,0,0.004599998,0,1.458660438,0.436690087,0.180530018,0,0.03246999,0.025539997,0.850909489,0,0,0.016860003,0.187389906,0,0,0,0.026470008,0,0.011629999,0.140819986,0,0,0.011440001,0.509639949,0.11152,0.00045,0,0.009910005,0.013370001,0,0,0,0.012039999,0.009290002,0,0.00327,0.001270001,0,0.001330001,0,0,0,0,0.008519996,0,0,0,0,0,0.057560017,0.06318,0,0,0.003690001,0.013549996,0.054639978,0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus,0,0,0,0.002040001,0,0,0,0,0.107710011,0.00086,0,0,0,0,0,0,0,0.018330002,0.01515,0,0,0,0,0.005819998,0,0,0,0.004599998,0,1.455240437,0.436690087,0.180530018,0,0.03246999,0.025539997,0.832099501,0,0,0.016860003,0.187389906,0,0,0,0.026470008,0,0.011629999,0.140819986,0,0,0.011440001,0.508409949,0.11152,0.00045,0,0.009910005,0.013370001,0,0,0,0.012039999,0.009290002,0,0.00327,0.001270001,0,0.001330001,0,0,0,0,0.008519996,0,0,0,0,0,0.057560017,0.06318,0,0,0.003690001,0.013549996,0.054639978,0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae,0,0,0,0.002040001,0,0,0,0,0.107710011,0.00086,0,0,0,0,0,0,0,0.018330002,0.01515,0,0,0,0,0.005819998,0,0,0,0.004599998,0,1.397720419,0.436690087,0.180530018,0,0.03246999,0.025539997,0.504439697,0,0,0.016860003,0.186629907,0,0,0,0.004340001,0,0.011629999,0.140819986,0,0,0.011440001,0.492419951,0.11152,0.00045,0,0.006200003,0.010830001,0,0,0,0.00208,0.009290002,0,0.00327,0.001270001,0,0.001330001,0,0,0,0,0.005629997,0,0,0,0,0,0.057560017,0.06318,0,0,0.003690001,0.013549996,0.054639978,0
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified,0,0,0.778019922,0,0.231669884,0,0,0,0,0.003290001,0,0,0.277080083,0.012179998,0,0,0,0.023090002,0.04397,0,0.135230014,0,0.710159787,0.00106,0,0,0,0.007229997,0.038199989,0,0.134760027,0.005220001,0,0,1.585289841,0.00045,0,0,0.04853001,0.073049963,0,0,0,0.087920026,0,0.139169986,0,0.048759985,0.018040005,0.545450055,0.441869956,0,0.018499994,0.285849828,0.007660004,0,0,0.004559999,0,0.026549997,0.323500065,0,0,1.7508307,0.003430001,0,0.022079998,0,0,0,0.00057,0.174509948,0,0,0,0.011500001,0,0.29235,0,0,0,0.015449995,0.002499999,0
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified,0,0,0.778019922,0,0.231669884,0,0,0,0,0.003290001,0,0,0.277080083,0.012179998,0,0,0,0.023090002,0.04397,0,0.135230014,0,0.710159787,0.00106,0,0,0,0.007229997,0.038199989,0,0.134760027,0.005220001,0,0,1.585289841,0.00045,0,0,0.04853001,0.073049963,0,0,0,0.087920026,0,0.139169986,0,0.048759985,0.018040005,0.545450055,0.441869956,0,0.018499994,0.285849828,0.007660004,0,0,0.004559999,0,0.026549997,0.323500065,0,0,1.7508307,0.003430001,0,0.022079998,0,0,0,0.00057,0.174509948,0,0,0,0.011500001,0,0.29235,0,0,0,0.015449995,0.002499999,0
