ID,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,MI14,MI15,MI16,MI17,MI18,MI19,MI20,MI21,MI22,MI23,MI24,MI25,MI26,MI27,MI28,MI29,MI31,MI32,MI33,MI34,MI35,MI36,MI37,MI38
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes,368963,48202,239969,316962,291996,0,0,90129,71735,247854,275941,0,81535,0,0,271846,940706,149560,0,0,103129,189400,0,292407,0,0,6607,179054,278688,106142,215738,87696,434760,0,0,295360,383732,89729,0,488157,339438,6492,91966,163755,0,120637,141760,382087,0,212387,0,395691,161565,0,302565,0,0,371186,0,187022,58893,5068,535990,0,244749,0,80844,299042,272258,153350,989883,139491,915284,13693,78219,22823,212096,0,165372,0,661733,34760,0,61174
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus,0,0,0,218857,0,0,0,24176,0,39332,0,0,56906,0,0,0,0,0,0,0,554741,0,255617,1625706,0,0,0,0,0,0,0,0,0,0,0,259143,1570585,483476,0,0,0,0,0,0,0,0,740357,0,0,24600,0,0,0,0,3144,0,0,171174,0,410672,0,0,428219,0,3632378,0,0,134995,0,0,551639,0,0,0,0,0,0,0,1053172,0,1930163,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans,94201,37728,107882,276940,91287,115144,0,143421,0,60847,21075,0,253828,0,147248,404708,0,378011,0,0,100027,187024,0,85101,0,0,158854,511888,265768,162911,243088,187386,321518,0,291532,97017,56036,91767,0,162298,113655,347017,120619,136185,0,139953,123764,250969,468922,28925,91737,264197,49185,0,72125,257216,0,138552,73458,23485,234507,0,418164,0,219575,454164,223305,118859,293745,295117,626907,236053,657867,68527,107926,512221,228605,111368,186231,0,113271,7311,5847,140678
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,511672,190783,1060570,238942,1181738,0,1061629,326936,0,319294,254738,7962,1043896,0,593613,755262,0,345361,562157,0,241820,453581,1745373,327599,0,0,830233,2513587,376634,463416,996384,203165,1565555,852240,605777,699860,375737,370958,459253,415359,510939,612740,1202844,1272697,869765,1033096,208982,539891,368697,320091,242505,588089,80009,0,258996,563949,0,347372,64102,115459,348465,0,1273160,0,436233,334293,663678,94491,1417431,885517,905742,285629,1190665,353951,709227,771262,614501,451834,590649,0,1128689,160136,127083,402779
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_CAG_317,0,0,0,0,0,0,0,0,0,0,0,0,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,0,0,0,0,0,0,44780,1855,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis,0,0,1944,0,0,0,0,42580,0,0,0,0,6135,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0,0,9688,0,0,0,0,361481,1641,0,0,0,0,0,0,7009,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi,0,0,0,5904,3558,104892,0,200,0,0,0,0,11909,13234,317,1255,109913,0,0,0,0,0,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,3455,0,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,0,0,6586,0,0,2313,0,0,0,0,0,0,0,0,0,9220,0,0,183,6213,0,0,0,0,0,4257,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_orotica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans,347818,1283025,2094878,461019,155584,0,99503,380216,82865,1339414,1590025,16510,296642,0,3139188,409083,0,560090,5029500,0,480214,887324,6051869,162452,0,0,333389,3864183,1713589,2534926,1667725,4379042,1179744,2856683,1208998,394978,586976,166068,0,2158967,2223343,3009749,232119,53418,0,2163325,116898,941634,2532042,1225429,585521,1079314,1458706,0,168012,439712,3806280,1426152,1738,501674,2690013,0,1887201,0,592747,97261,109800,529589,426583,967250,457967,825838,968270,619314,759246,266523,5526045,364990,483900,0,534977,355714,1104027,517722
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_aldenense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,15589,0,865,0,0,0,0,0,0,0,17848,0,0,0,0,0,0,0,0,0,0,0,12767,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_asparagiforme,0,0,683,0,4056,0,0,0,0,0,0,0,5248,0,0,0,0,0,0,0,0,0,22715,0,0,0,18597,0,0,0,0,0,0,0,0,0,126,3270,0,0,0,0,0,0,0,0,0,0,0,1253,2732,0,0,0,4064,129,0,0,0,0,3263,0,0,0,1919,0,0,0,3684,0,1863,0,0,0,6930,17418,0,0,977,0,0,0,60245,8022
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae,0,1740,7540,0,27962,0,0,18033,0,0,0,0,21111,93108,4440,4775,3361,0,0,1093,0,0,34025,435,0,352745,12428,0,0,0,9736,0,0,51757,0,0,3420,5866,46088,0,0,1220,0,0,51663,0,0,13605,15859,0,7208,0,0,2403247,12576,43596,225638,0,1949,0,8162,0,0,286019,0,59071,1347,4364,18043,0,0,5458,0,0,3502,43095,6203,19346,7570,129836,0,0,165694,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_citroniae,0,0,1067,0,0,0,0,0,0,0,0,0,0,2186,0,0,0,0,0,120897,6833,0,1981,0,0,0,9624,0,0,0,0,1346,0,2489,0,0,0,2699,0,0,0,0,0,0,0,0,0,2138,3674,0,820,0,0,30972,4872,10422,0,0,0,0,6982,0,0,248226,0,0,0,0,1870,0,147,0,0,0,1542,8266,0,0,0,0,0,0,1207,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_clostridioforme,0,0,1580,0,0,0,0,0,0,0,0,0,0,0,0,4644,0,0,0,0,0,0,78603,0,1823032,0,9206,0,0,0,0,0,0,6597,0,0,0,5132,12015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20873,0,2203,0,0,200,0,0,0,0,53276,0,0,0,0,0,0,0,0,0,0,516,16986,0,0,3643,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_hylemonae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_lavalense,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,0,1051,0,0,0,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,0,0,0,0,0,39925,0,0,0,0,0,0,0,0,0,14140,0,0,0,0,0,0,0,0,0,0,0,10772,0,0,6771,0,0,7456,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum,0,0,0,0,0,365358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5885,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_scindens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,1646,0,0,0,0,0,0,0,472,12879,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum,0,0,4723,3994,0,72876,1090,0,0,0,0,0,0,7154,0,0,6510,0,0,0,0,0,61127,0,0,0,14408,0,0,851,0,0,0,5308,0,0,0,3853,0,0,0,0,0,0,0,0,0,10093,6440,0,0,0,0,26301,0,46232,18412,0,0,363,1957,0,0,136527,0,3908,0,0,0,0,0,0,0,0,982,164053,0,27752,1113,0,0,1190,3727,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An131,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale,3711487,0,0,0,0,0,0,234989,0,5642027,673040,18739,3138886,0,1459129,3046519,0,1386188,165460,0,563625,829361,0,157841,0,0,31559,4369349,2207342,2833227,708,615098,223779,132675,250529,2379140,1088396,1262507,0,4361796,7281982,2651166,2020594,223780,0,5978114,2106915,548869,743114,506617,273139,16168,0,0,398418,504881,0,895365,680490,2073251,2742158,0,2135610,0,491754,2604938,235380,147,0,0,10499195,900168,814917,1205750,6686343,704039,1999160,672533,1559397,2884225,57056,1502804,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_2_1_46FAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_oral_taxon_096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,16189,0,0,0,9701,0,0,0,0,0,9484,7009,983,0,13830,0,0,27447,0,0,20714,0,0,37752,0,0,94727,3688,0,12752,1922,67347,4691,22439,132090,43306,33810,704,0,0,4187,3172,30449,0,0,41983,3561,17995,79059,226149,176575,37412,0,0,2367,21292,0,0,929,147717,143091,0,39226,0,0,0,0,55424,783,0,164994,2683,10224,18448,323683,0,0,0,28740,0,192599,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Murimonas|s__Murimonas_intestini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_parvum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,336282,454,0,79024,2144114,0,0,351048,0,0,340745,0,35468,26891,518004,138217,480194,150871,494406,0,80302,281174,0,505469,0,0,227863,74606,716892,940975,0,230578,126127,1082733,1631898,90421,1390417,348118,75504,109409,0,0,111465,18501,0,382423,877812,427984,131105,712118,292319,260748,0,77879,216576,0,0,678989,26010,123129,74022,0,500458,0,1163499,0,63124,554779,24020,0,776922,0,14585,273411,70654,53121,443077,558024,875679,21345,0,873401,132231,2278
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis,30787,0,106451,0,67696,0,0,19679,0,225089,29098,0,172920,0,66715,60568,0,463595,180873,0,7876,6688,391174,8946,0,0,0,0,209454,0,0,0,41737,0,0,0,41318,577821,0,0,6824,0,45345,821,0,30584,63365,89171,62551,70719,19708,24857,0,0,532472,171234,52787,52357,356349,272941,0,0,52905,0,186200,4450,0,20836,43605,0,179167,17606,132199,155980,21286,235197,0,219403,106035,0,506444,59563,0,10602
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis,0,0,238580,57312,45763,0,0,14095,0,76968,0,0,14231,90187,0,0,0,0,181710,0,21036,24181,0,4667,0,1186320,0,0,781,372050,6838,717355,253,1935960,239440,0,477148,694,122716,0,0,100726,8542,76759,409167,537842,26061,90189,267176,26844,444656,318936,1144206,0,142509,645492,17383,62813,0,262475,96856,0,181174,0,1528,0,1543,96993,536,0,14113,72725,0,921,34603,12695,0,1217023,110627,0,68960,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,10238,0,0,51691,13755,0,0,36568,0,1133276,1013576,0,61015,36495,1907707,20585,68311,35621,36365,0,9879,70427,0,266398,0,0,247819,2058,118949,100892,1222,163457,67471,58424,92799,54268,378445,8622,2288283,4630,18949,230648,71318,76319,0,86312,310293,158147,77461,298814,1988731,273720,3104,0,1282786,1155537,28269,143879,0,266941,95022,0,222758,0,99071,21599,131725,5519,43938,2616,54834,4146,101005,8889,883501,0,10071,1662879,73743,0,727350,25923,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_182,12515,0,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24166,0,0,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_303,0,0,0,0,0,0,0,0,0,122264,0,0,0,0,0,0,0,0,0,0,16951,122,0,0,0,0,0,0,0,0,0,35575,0,0,0,0,8672,0,0,0,0,0,0,0,0,0,0,0,0,4931,13460,23320,0,0,44192,0,0,10683,0,0,145471,0,0,0,0,0,0,0,0,0,0,0,753,0,0,0,0,317919,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471,0,0,0,0,53052,0,0,0,0,80019,0,0,6021,0,0,0,54,14021,0,0,0,188306,0,0,0,0,0,0,0,0,0,0,327428,0,27,0,90857,5052,0,62872,392889,0,0,99235,0,0,89065,0,0,0,0,97160,0,0,39519,0,0,8106,0,0,928,0,57342,0,0,0,0,145950,17662,0,24835,0,0,20229,0,0,141,314,14810,0,26836,0,49099,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis,0,0,0,0,0,0,1418,0,0,0,6272,0,0,176275,32674,0,0,0,601040,214051,0,0,99351,0,0,0,0,0,279,0,0,0,0,23538,0,0,65586,0,52672,0,0,0,0,0,0,27008,0,277911,43546,0,7279,0,0,24368,0,30588,0,0,0,0,0,571165,0,0,0,34627,0,0,0,0,0,68286,0,7834,0,0,0,0,0,0,0,0,16929,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Shuttleworthia|s__Shuttleworthia_satelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis,0,0,0,0,0,0,0,0,0,0,0,0,0,13180,0,0,22485,0,0,0,0,0,0,0,0,0,0,0,0,0,43116,0,0,0,0,0,0,0,0,0,0,0,0,0,13265,0,0,352,0,0,0,0,0,25808,0,0,55013,0,0,0,0,0,0,141136,0,0,0,0,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20,11094,4068,0,0,43617,0,0,7462,0,749,1921,0,9758,0,0,0,0,20539,0,0,33655,4278,0,1696,0,0,10098,0,1879,3507,0,0,7998,0,0,3611,6722,14446,0,1411,0,0,7756,0,0,534,3341,0,21513,7831,3159,51556,7057,3459,62487,0,0,29168,374,8888,45377,0,1621,0,10727,0,0,5909,0,0,11308,0,0,4774,0,0,0,0,0,0,2965,32011,3306,45560
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241,24371,1220,0,0,35720,0,0,1357,0,0,75,0,1040,0,0,0,0,14634,0,0,5283,0,0,1492,0,0,747,0,0,530,0,0,1276,0,0,1249,0,0,0,429,0,0,0,0,0,0,0,0,0,0,580,6419,0,0,7839,0,0,9977,18261,6596,0,0,0,0,60704,0,0,556,0,0,29300,0,0,0,0,0,0,0,0,0,1748,121,767,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75505,0,0,0,0,21272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii,0,0,0,0,0,327893,0,0,0,9575,57878,0,2865,31556,208664,0,261092,4978,23291,0,397,2769,76896,8236,0,120657,11707,297,0,6513,1210729,0,7762,49082,3592,2265,871,1351,15684,0,593,754,2105,315,0,210474,81863,64359,15704,937,0,196086,46756,730175,42,31320,1246148,238077,0,0,132535,2868,1821,0,0,45249,0,0,60602,0,0,21143,31434,0,14478,0,0,861,12567,0,318,0,11717,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Paeniclostridium|s__Paeniclostridium_sordellii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis,0,0,0,0,0,0,0,0,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,0,40,0,0,0,0,1846,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,82499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis,0,0,0,0,0,2300,0,506,3194,511,390,0,555,68,3387,0,448,894,66,0,0,595,0,2172,0,592,515,1469,0,0,24298,65,0,1463,4560,327,0,66,894,1214,2108,130,4473,1106,1646,1469,396,975,504,0,0,2681,524,0,0,0,0,3706,0,0,662,2299,196,0,127,1596,0,0,3636,1096,0,3959,3704,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_othiniensis,0,0,0,0,0,109700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens,14189,0,184301,35838,70109,0,0,0,0,125666,36590,0,14070,0,196322,24775,0,75488,64746,0,26926,77423,0,38199,0,0,19616,14312,166298,82031,27266,113780,3879,97523,300821,60369,48064,25105,125922,36303,237457,88903,126453,1389049,0,96936,9425,83961,82883,54803,36513,158670,42350,15149,29674,403529,0,64044,0,24632,50942,0,72188,0,73095,7320,55314,138237,146957,1108,45270,14798,4766,29751,216258,191192,117552,104919,143541,171588,29444,2133,16594,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250,0,0,0,0,4695,0,0,3853,0,0,0,0,2056,0,0,0,9204,6548,0,0,0,0,0,0,0,0,3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729,0,0,0,0,0,0,0,0,0,0,3673,0,147,0,0,0,4024,0,0,331,1099,0,0,47,0,783,0,0,0,0,5307,0,241,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis,0,0,774,4281,3403,0,0,6525,0,0,0,0,7927,0,0,0,0,0,0,13969,4861,0,6154,0,0,0,9194,0,0,0,0,0,0,0,0,0,6758,4575,0,0,0,0,0,0,0,0,0,20367,66519,840,0,0,0,0,133026,1369,0,0,1869,0,23179,0,0,738,0,0,0,0,4972,0,48,16297,0,2165,8691,0,0,0,0,0,5841,1456,324,14215
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19459,0,0,0,0,0,33544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459021,0,0,0,0,0,122954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
